,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
28,0.28.Ir13.Ir15.Ir10.Au0.Au1.Au2,-1,"[13, 15, 10]","[0.38280000000000314, 0.381299999999996, 0.4831000000000074]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.15699999999999648,"Atoms(symbols='Au3Pt7IrPt2IrPtIr', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt7IrPt2IrPtIrCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.05122000999999443,0.10577999000000204
29,0.29.Ir13.Ir15.Ir11.Au0.Au1.Au2,-1,"[13, 15, 11]","[0.38280000000000314, 0.381299999999996, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.15959999999999752,"Atoms(symbols='Au3Pt8IrPtIrPtIr', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt8IrPtIrPtIrCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.06616461999999501,0.09343538000000251
30,0.30.Ir13.Ir8.Ir9.Au0.Au1.Au2,-1,"[13, 8, 9]","[0.38280000000000314, 0.4835000000000065, 0.43359999999999843]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.10429999999999495,"Atoms(symbols='Au3Pt5Ir2Pt3IrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt5Ir2Pt3IrPt2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.05909477999999524,0.04520521999999971
31,0.31.Ir13.Ir8.Ir10.Au0.Au1.Au2,-1,"[13, 8, 10]","[0.38280000000000314, 0.4835000000000065, 0.4831000000000074]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.05479999999998597,"Atoms(symbols='Au3Pt5IrPtIrPt2IrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt5IrPtIrPt2IrPt2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.027564049999995177,0.08236404999998115
32,0.32.Ir13.Ir8.Ir11.Au0.Au1.Au2,-1,"[13, 8, 11]","[0.38280000000000314, 0.4835000000000065, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.05739999999998702,"Atoms(symbols='Au3Pt5IrPt2IrPtIrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt5IrPt2IrPtIrPt2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.014661339999989309,0.07206133999997633
33,0.33.Ir13.Ir9.Ir10.Au0.Au1.Au2,-1,"[13, 9, 10]","[0.38280000000000314, 0.43359999999999843, 0.4831000000000074]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.10469999999999402,"Atoms(symbols='Au3Pt6Ir2Pt2IrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt6Ir2Pt2IrPt2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.0316160599999904,0.07308394000000362
34,0.34.Ir13.Ir9.Ir11.Au0.Au1.Au2,-1,"[13, 9, 11]","[0.38280000000000314, 0.43359999999999843, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.10729999999999507,"Atoms(symbols='Au3Pt6IrPtIrPtIrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt6IrPtIrPtIrPt2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.047836549999999534,0.05946344999999553
35,0.35.Ir13.Ir10.Ir11.Au0.Au1.Au2,-1,"[13, 10, 11]","[0.38280000000000314, 0.4831000000000074, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.057799999999986085,"Atoms(symbols='Au3Pt7Ir2PtIrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt7Ir2PtIrPt2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.02916663999999969,0.08696663999998577
36,0.36.Ir14.Ir15.Ir8.Au0.Au1.Au2,-1,"[14, 15, 8]","[0.38179999999999836, 0.381299999999996, 0.4835000000000065]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.15760000000000218,"Atoms(symbols='Au3Pt5IrPt5Ir2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt5IrPt5Ir2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.06328100000000347,0.09431899999999871
37,0.37.Ir14.Ir15.Ir9.Au0.Au1.Au2,-1,"[14, 15, 9]","[0.38179999999999836, 0.381299999999996, 0.43359999999999843]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.20750000000001023,"Atoms(symbols='Au3Pt6IrPt4Ir2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt6IrPt4Ir2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.15415477999999894,0.053345220000011295
38,0.38.Ir14.Ir15.Ir10.Au0.Au1.Au2,-1,"[14, 15, 10]","[0.38179999999999836, 0.381299999999996, 0.4831000000000074]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.15800000000000125,"Atoms(symbols='Au3Pt7IrPt3Ir2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt7IrPt3Ir2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.051449640000001295,0.10655035999999996
39,0.39.Ir14.Ir15.Ir11.Au0.Au1.Au2,-1,"[14, 15, 11]","[0.38179999999999836, 0.381299999999996, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.1606000000000023,"Atoms(symbols='Au3Pt8IrPt2Ir2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt8IrPt2Ir2CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.06468169000000046,0.09591831000000184
