,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
6,0.6.Hg12.Hg13.Hg15.Hg9.Os0.Os1.Os2.Os3,2,"[12, 13, 15, 9]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7302000000000533,"Atoms(symbols='Os4Pt5HgPt2Hg2PtHg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5HgPt2Hg2PtHgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9487295500000101,0.7814704500000431
7,0.7.Hg12.Hg13.Hg15.Hg10.Os0.Os1.Os2.Os3,2,"[12, 13, 15, 10]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.1006000000000427,"Atoms(symbols='Os4Pt6HgPtHg2PtHg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt6HgPtHg2PtHgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-2.1790670400000067,0.9215329600000359
8,0.8.Hg12.Hg13.Hg15.Hg11.Os0.Os1.Os2.Os3,2,"[12, 13, 15, 11]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7302000000000533,"Atoms(symbols='Os4Pt7Hg3PtHg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt7Hg3PtHgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9949834000000095,0.7352166000000437
9,0.9.Hg12.Hg13.Hg8.Hg9.Os0.Os1.Os2.Os3,2,"[12, 13, 8, 9]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7210000000000605,"Atoms(symbols='Os4Pt4Hg2Pt2Hg2Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4Hg2Pt2Hg2Pt2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.6896474299999937,1.0313525700000667
10,0.10.Hg12.Hg13.Hg8.Hg10.Os0.Os1.Os2.Os3,2,"[12, 13, 8, 10]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.09140000000005,"Atoms(symbols='Os4Pt4HgPtHgPtHg2Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPtHgPtHg2Pt2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9357267200000052,1.1556732800000447
11,0.11.Hg12.Hg13.Hg8.Hg11.Os0.Os1.Os2.Os3,2,"[12, 13, 8, 11]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7210000000000605,"Atoms(symbols='Os4Pt4HgPt2Hg3Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPt2Hg3Pt2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.6556317999999948,1.0653682000000657
12,0.12.Hg12.Hg13.Hg9.Hg10.Os0.Os1.Os2.Os3,2,"[12, 13, 9, 10]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.09140000000005,"Atoms(symbols='Os4Pt5Hg2PtHg2Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5Hg2PtHg2Pt2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9357373500000108,1.155662650000039
13,0.13.Hg12.Hg13.Hg9.Hg11.Os0.Os1.Os2.Os3,2,"[12, 13, 9, 11]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7210000000000605,"Atoms(symbols='Os4Pt5HgPtHg3Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5HgPtHg3Pt2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.6556293000000153,1.0653707000000452
14,0.14.Hg12.Hg13.Hg10.Hg11.Os0.Os1.Os2.Os3,2,"[12, 13, 10, 11]","[-0.5712000000000046, -0.5712000000000046, -0.041399999999995885, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.09140000000005,"Atoms(symbols='Os4Pt6Hg4Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt6Hg4Pt2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-2.0022409299999993,1.0891590700000506
15,0.15.Hg12.Hg14.Hg15.Hg8.Os0.Os1.Os2.Os3,2,"[12, 14, 15, 8]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7302000000000533,"Atoms(symbols='Os4Pt4HgPt3HgPtHg2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPt3HgPtHg2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9947907199999975,0.7354092800000558
16,0.16.Hg12.Hg14.Hg15.Hg9.Os0.Os1.Os2.Os3,2,"[12, 14, 15, 9]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7302000000000533,"Atoms(symbols='Os4Pt5HgPt2HgPtHg2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5HgPt2HgPtHg2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.948729549999996,0.7814704500000573
17,0.17.Hg12.Hg14.Hg15.Hg10.Os0.Os1.Os2.Os3,2,"[12, 14, 15, 10]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.1006000000000427,"Atoms(symbols='Os4Pt6HgPtHgPtHg2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt6HgPtHgPtHg2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-2.1790673800000064,0.9215326200000362
18,0.18.Hg12.Hg14.Hg15.Hg11.Os0.Os1.Os2.Os3,2,"[12, 14, 15, 11]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7302000000000533,"Atoms(symbols='Os4Pt7Hg2PtHg2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt7Hg2PtHg2O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9487312100000054,0.7814687900000479
19,0.19.Hg12.Hg14.Hg8.Hg9.Os0.Os1.Os2.Os3,2,"[12, 14, 8, 9]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7210000000000605,"Atoms(symbols='Os4Pt4Hg2Pt2HgPtHgPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4Hg2Pt2HgPtHgPtO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.6556292599999978,1.0653707400000627
20,0.20.Hg12.Hg14.Hg8.Hg10.Os0.Os1.Os2.Os3,2,"[12, 14, 8, 10]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.09140000000005,"Atoms(symbols='Os4Pt4HgPtHgPtHgPtHgPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPtHgPtHgPtHgPtO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-2.0022403200000127,1.0891596800000372
21,0.21.Hg12.Hg14.Hg8.Hg11.Os0.Os1.Os2.Os3,2,"[12, 14, 8, 11]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7210000000000605,"Atoms(symbols='Os4Pt4HgPt2Hg2PtHgPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPt2Hg2PtHgPtO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.6556318300000044,1.0653681700000561
22,0.22.Hg12.Hg14.Hg9.Hg10.Os0.Os1.Os2.Os3,2,"[12, 14, 9, 10]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.09140000000005,"Atoms(symbols='Os4Pt5Hg2PtHgPtHgPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5Hg2PtHgPtHgPtO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9357274000000046,1.1556726000000452
23,0.23.Hg12.Hg14.Hg9.Hg11.Os0.Os1.Os2.Os3,2,"[12, 14, 9, 11]","[-0.5712000000000046, -0.5712000000000046, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7210000000000605,"Atoms(symbols='Os4Pt5HgPtHg2PtHgPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5HgPtHg2PtHgPtO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.6896471700000006,1.0313528300000598
24,0.24.Hg12.Hg14.Hg10.Hg11.Os0.Os1.Os2.Os3,2,"[12, 14, 10, 11]","[-0.5712000000000046, -0.5712000000000046, -0.041399999999995885, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-3.09140000000005,"Atoms(symbols='Os4Pt6Hg3PtHgPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt6Hg3PtHgPtO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9357272499999993,1.1556727500000505
25,0.25.Hg12.Hg15.Hg8.Hg9.Os0.Os1.Os2.Os3,2,"[12, 15, 8, 9]","[-0.5712000000000046, 0.13920000000000243, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.3002000000000464,"Atoms(symbols='Os4Pt4Hg2Pt2HgPt2Hg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4Hg2Pt2HgPt2HgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.0902340299999906,0.2099659700000558
26,0.26.Hg12.Hg15.Hg8.Hg10.Os0.Os1.Os2.Os3,2,"[12, 15, 8, 10]","[-0.5712000000000046, 0.13920000000000243, 0.14379999999999882, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.6706000000000358,"Atoms(symbols='Os4Pt4HgPtHgPtHgPt2Hg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPtHgPtHgPt2HgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.476741710000013,0.19385829000002275
27,0.27.Hg12.Hg15.Hg8.Hg11.Os0.Os1.Os2.Os3,2,"[12, 15, 8, 11]","[-0.5712000000000046, 0.13920000000000243, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.3002000000000464,"Atoms(symbols='Os4Pt4HgPt2Hg2Pt2Hg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPt2Hg2Pt2HgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.13363781999999,0.16656218000005651
28,0.28.Hg12.Hg15.Hg9.Hg10.Os0.Os1.Os2.Os3,2,"[12, 15, 9, 10]","[-0.5712000000000046, 0.13920000000000243, 0.14379999999999882, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.6706000000000358,"Atoms(symbols='Os4Pt5Hg2PtHgPt2Hg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5Hg2PtHgPt2HgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.4586565500000006,0.21194345000003523
29,0.29.Hg12.Hg15.Hg9.Hg11.Os0.Os1.Os2.Os3,2,"[12, 15, 9, 11]","[-0.5712000000000046, 0.13920000000000243, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.3002000000000464,"Atoms(symbols='Os4Pt5HgPtHg2Pt2Hg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5HgPtHg2Pt2HgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.0902336300000002,0.20996637000004625
30,0.30.Hg12.Hg15.Hg10.Hg11.Os0.Os1.Os2.Os3,2,"[12, 15, 10, 11]","[-0.5712000000000046, 0.13920000000000243, -0.041399999999995885, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.6706000000000358,"Atoms(symbols='Os4Pt6Hg3Pt2Hg', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt6Hg3Pt2HgO', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.4767409399999991,0.19385906000003672
31,0.31.Hg12.Hg8.Hg9.Hg10.Os0.Os1.Os2.Os3,2,"[12, 8, 9, 10]","[-0.5712000000000046, 0.14379999999999882, 0.14379999999999882, -0.041399999999995885]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.661400000000043,"Atoms(symbols='Os4Pt4Hg3PtHgPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4Hg3PtHgPt3O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.2715035399999977,0.3898964600000454
32,0.32.Hg12.Hg8.Hg9.Hg11.Os0.Os1.Os2.Os3,2,"[12, 8, 9, 11]","[-0.5712000000000046, 0.14379999999999882, 0.14379999999999882, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.2910000000000537,"Atoms(symbols='Os4Pt4Hg2PtHg2Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4Hg2PtHg2Pt3O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8667145699999992,0.4242854300000545
33,0.33.Hg12.Hg8.Hg10.Hg11.Os0.Os1.Os2.Os3,2,"[12, 8, 10, 11]","[-0.5712000000000046, 0.14379999999999882, -0.041399999999995885, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.661400000000043,"Atoms(symbols='Os4Pt4HgPtHg3Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPtHg3Pt3O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.2156587099999996,0.4457412900000435
34,0.34.Hg12.Hg9.Hg10.Hg11.Os0.Os1.Os2.Os3,2,"[12, 9, 10, 11]","[-0.5712000000000046, 0.14379999999999882, -0.041399999999995885, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-1.661400000000043,"Atoms(symbols='Os4Pt5Hg4Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5Hg4Pt3O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.2715032899999983,0.3898967100000448
35,0.35.Hg13.Hg14.Hg15.Hg8.Os0.Os1.Os2.Os3,2,"[13, 14, 15, 8]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7302000000000533,"Atoms(symbols='Os4Pt4HgPt4Hg3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt4HgPt4Hg3O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9487442300000026,0.7814557700000506
36,0.36.Hg13.Hg14.Hg15.Hg9.Os0.Os1.Os2.Os3,2,"[13, 14, 15, 9]","[-0.5712000000000046, -0.5712000000000046, 0.13920000000000243, 0.14379999999999882]","[0, 1, 2, 3]","[0.10030000000000427, 0.10030000000000427, 0.10030000000000427, 0.20480000000000587]",-2.7302000000000533,"Atoms(symbols='Os4Pt5HgPt3Hg3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Os4Pt5HgPt3Hg3O', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-1.9949875500000047,0.7352124500000485
