,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
4,0.4.Au12.Au9.Ir0.Ir1,1,"[12, 9]","[1.2605999999999966, 1.2565000000000026]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.05559999999999832,"Atoms(symbols='Ir2Pt7AuPt2AuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt2AuPt3NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.15873436999999058,0.10313436999999226
5,0.5.Au12.Au10.Ir0.Ir1,1,"[12, 10]","[1.2605999999999966, 1.2656999999999954]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.04640000000000555,"Atoms(symbols='Ir2Pt8AuPtAuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPtAuPt3NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.11654094999998676,0.07014094999998122
6,0.6.Au12.Au11.Ir0.Ir1,1,"[12, 11]","[1.2605999999999966, 1.2857999999999947]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.026300000000006207,"Atoms(symbols='Ir2Pt9Au2Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9Au2Pt3NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.11613286999998707,0.08983286999998086
7,0.7.Au13.Au14.Ir0.Ir1,1,"[13, 14]","[1.2591999999999928, 0.5938000000000017]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.7197000000000031,"Atoms(symbols='Ir2Pt11Au2Pt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt11Au2PtNH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.7267195399999906,0.007019539999987501
8,0.8.Au13.Au15.Ir0.Ir1,1,"[13, 15]","[1.2591999999999928, 1.2154000000000025]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.0981000000000023,"Atoms(symbols='Ir2Pt11AuPtAu', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt11AuPtAuNH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.17558836999999983,0.07748836999999753
9,0.9.Au13.Au8.Ir0.Ir1,1,"[13, 8]","[1.2591999999999928, 1.2590000000000003]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.054500000000004434,"Atoms(symbols='Ir2Pt6AuPt4AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt4AuPt2NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.16008356999999762,0.10558356999999319
10,0.10.Au13.Au9.Ir0.Ir1,1,"[13, 9]","[1.2591999999999928, 1.2565000000000026]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.05700000000000216,"Atoms(symbols='Ir2Pt7AuPt3AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt3AuPt2NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.1756034900000003,0.11860348999999815
11,0.11.Au13.Au10.Ir0.Ir1,1,"[13, 10]","[1.2591999999999928, 1.2656999999999954]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.04780000000000939,"Atoms(symbols='Ir2Pt8AuPt2AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt2AuPt2NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.11904482999999288,0.0712448299999835
12,0.12.Au13.Au11.Ir0.Ir1,1,"[13, 11]","[1.2591999999999928, 1.2857999999999947]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.02770000000001005,"Atoms(symbols='Ir2Pt9AuPtAuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPtAuPt2NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.11573952999998482,0.08803952999997477
13,0.13.Au14.Au15.Ir0.Ir1,1,"[14, 15]","[0.5938000000000017, 1.2154000000000025]","[0, 1]","[1.2849999999999966, 1.287700000000001]",-0.7634999999999934,"Atoms(symbols='Ir2Pt12Au2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt12Au2NH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.7526353999999884,0.010864600000004998
