,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
20,0.20.Au15.Au10.Ir0.Ir1,1,"[15, 10]","[0.49039999999999395, 0.6873000000000076]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.21009999999999707,"Atoms(symbols='Ir2Pt8AuPt4Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt4AuCH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.029937849999996047,0.2400378499999931
21,0.21.Au15.Au11.Ir0.Ir1,1,"[15, 11]","[0.49039999999999395, 0.5174999999999983]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.04029999999998779,"Atoms(symbols='Ir2Pt9AuPt3Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPt3AuCH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.026469320000003904,0.013830679999983886
22,0.22.Au8.Au9.Ir0.Ir1,1,"[8, 9]","[0.5174999999999983, 0.5174999999999983]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.06739999999999213,"Atoms(symbols='Ir2Pt6Au2Pt6', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6Au2Pt6CH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.046306659999984845,0.11370665999997698
23,0.23.Au8.Au10.Ir0.Ir1,1,"[8, 10]","[0.5174999999999983, 0.6873000000000076]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.2372000000000014,"Atoms(symbols='Ir2Pt6AuPtAuPt5', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPtAuPt5CH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.020779529999984447,0.25797952999998586
24,0.24.Au8.Au11.Ir0.Ir1,1,"[8, 11]","[0.5174999999999983, 0.5174999999999983]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.06739999999999213,"Atoms(symbols='Ir2Pt6AuPt2AuPt4', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt2AuPt4CH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.07554557999999645,0.14294557999998858
25,0.25.Au9.Au10.Ir0.Ir1,1,"[9, 10]","[0.5174999999999983, 0.6873000000000076]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.2372000000000014,"Atoms(symbols='Ir2Pt7Au2Pt5', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7Au2Pt5CH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.020786659999998847,0.25798666000000026
26,0.26.Au9.Au11.Ir0.Ir1,1,"[9, 11]","[0.5174999999999983, 0.5174999999999983]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.06739999999999213,"Atoms(symbols='Ir2Pt7AuPtAuPt4', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPtAuPt4CH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.0758536899999882,0.14325368999998034
27,0.27.Au10.Au11.Ir0.Ir1,1,"[10, 11]","[0.6873000000000076, 0.5174999999999983]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",0.2372000000000014,"Atoms(symbols='Ir2Pt8Au2Pt4', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8Au2Pt4CH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.037760109999993574,0.274960109999995
0,0.0.Ir12.Ir13.Au0.Au1,-1,"[12, 13]","[-0.09270000000000778, -0.09270000000000778]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",1.15300000000002,"Atoms(symbols='Au2Pt10Ir2Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au2Pt10Ir2Pt2CH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.5629963400000122,0.5900036600000078
1,0.1.Ir12.Ir14.Au0.Au1,-1,"[12, 14]","[-0.09270000000000778, -0.09270000000000778]","[0, 1]","[0.48380000000000223, 0.48380000000000223]",1.15300000000002,"Atoms(symbols='Au2Pt10IrPtIrPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au2Pt10IrPtIrPtCH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.5521687900000103,0.6008312100000097
